@RELATION Bugcatchers-unified-file.arff

    @ATTRIBUTE McCC NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE DataClumps NUMERIC
    @ATTRIBUTE MessageChains NUMERIC
    @ATTRIBUTE MiddleMan NUMERIC
    @ATTRIBUTE SpeculativeGenerality NUMERIC
    @ATTRIBUTE SwitchStatements NUMERIC
    @ATTRIBUTE MessageChains2 NUMERIC
    @ATTRIBUTE blank NUMERIC
    @ATTRIBUTE comment NUMERIC
    @ATTRIBUTE code NUMERIC
    @ATTRIBUTE codeLines NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    27,0,0,4,109,145,1,2,0,0,0,2,14,21,109,109,false
    143,0,18,11,632,883,1,15,0,3,2,11,47,203,632,632,true
    66,0,5,6,301,415,1,2,0,0,0,1,20,93,301,301,false
    26,0,1,14,197,315,1,0,1,0,0,0,35,82,197,197,false
    32,0,2,13,242,317,1,10,1,7,0,10,28,46,242,242,false
    1,0,2,0,15,43,0,0,0,1,0,0,5,22,15,15,false
    52,0,2,3,235,329,0,10,0,0,0,10,22,71,235,235,false
    22,0,1,5,141,180,0,0,0,0,0,0,17,21,141,141,true
    2,0,1,4,39,78,0,0,1,0,0,0,9,29,39,39,false
    68,0,2,3,302,434,0,2,0,0,0,2,47,84,302,302,true
    4,0,4,13,79,125,0,0,0,0,0,0,21,24,79,79,true
    37,0,0,15,228,329,0,0,1,0,1,0,32,68,228,228,false
    10,0,1,12,129,177,1,1,1,4,0,1,22,25,129,129,false
    1,0,2,0,16,43,0,0,1,0,0,0,3,23,16,16,false
    65,0,0,0,247,331,0,7,0,0,0,7,17,66,247,247,true
    24,0,5,0,109,210,0,2,0,0,0,1,11,89,109,109,true
    24,0,7,1,118,193,0,0,0,0,0,0,13,61,118,118,true
    8,0,6,1,66,121,0,4,0,2,0,4,11,43,66,66,false
    87,0,5,5,374,617,0,4,1,2,2,4,43,199,374,374,true
    12,0,3,6,125,191,0,0,1,4,0,0,27,38,125,125,false
    40,0,2,5,217,304,0,9,1,2,0,9,21,65,217,217,false
    35,0,0,0,230,544,0,0,0,0,1,0,32,281,230,230,false
    34,0,17,2,195,302,0,9,0,1,0,9,24,82,195,195,true
    62,0,6,6,333,479,0,8,1,3,0,8,41,104,333,333,false
    4,0,2,1,31,53,0,1,0,0,0,1,5,16,31,31,false
    51,0,23,1,324,483,1,28,0,1,0,28,31,127,324,324,true
    23,0,6,2,133,187,0,9,0,0,0,9,11,42,133,133,true
    1,0,0,1,32,44,0,0,0,0,0,0,1,10,32,32,true
    1,0,1,0,10,33,0,0,1,0,0,0,2,20,10,10,false
    4,0,1,2,34,54,0,0,0,1,0,0,5,14,34,34,false
    3,0,1,11,55,83,0,0,0,0,0,0,13,14,55,55,true
    33,0,17,12,239,379,0,7,1,1,0,7,31,108,239,239,true
    46,0,19,0,181,308,1,0,0,0,0,0,28,98,181,181,true
    67,0,15,5,365,535,1,15,1,5,0,15,40,129,365,365,true
    19,0,2,1,91,143,0,0,0,0,1,0,8,43,91,91,false
    19,0,2,1,91,144,1,0,0,0,1,0,8,44,91,91,false
    19,0,2,1,92,146,1,0,0,0,1,0,8,45,92,92,false
    14,0,2,1,78,127,1,0,0,0,1,0,8,40,78,78,false
    14,0,2,1,79,129,1,0,0,0,1,0,8,41,79,79,false
    22,0,3,1,86,135,0,2,0,0,0,2,9,39,86,86,false
    20,0,3,1,118,216,1,0,0,0,0,0,14,83,118,118,false
    28,0,3,1,158,206,0,0,0,0,0,0,16,31,158,158,true
    1,0,7,0,25,72,1,0,0,27,0,0,9,37,25,25,false
    104,0,9,3,449,650,0,6,1,2,0,6,37,163,449,449,false
    6,0,2,0,36,71,0,0,0,1,0,0,7,27,36,36,true
    34,0,13,0,132,255,0,1,1,3,0,1,23,99,132,132,true
    7,0,2,1,54,86,0,3,0,0,0,3,7,24,54,54,true
    110,0,41,2,696,1058,1,19,0,2,0,19,74,287,696,696,true
    28,0,1,3,154,244,1,4,1,2,0,4,22,68,154,154,false
    38,0,22,7,205,350,0,0,0,0,0,0,32,112,205,205,true
    104,0,8,2,471,640,0,3,0,6,0,3,33,135,471,471,true
    9,0,7,3,70,127,0,0,0,0,0,0,15,41,70,70,true
    92,0,3,2,442,591,1,11,1,3,0,11,46,102,442,442,true
    200,0,75,10,1056,1609,1,6,1,2,2,6,127,425,1056,1056,true
    5,0,5,1,43,96,0,4,0,0,0,2,8,44,43,43,false
    21,0,28,12,210,435,0,0,0,1,0,0,54,170,210,210,false
    9,0,9,3,60,115,0,0,1,0,0,0,15,39,60,60,false
    141,0,0,0,811,1208,1,14,1,0,0,14,98,298,811,811,true
    15,0,3,2,66,111,1,0,1,0,0,0,6,38,66,66,false
    1,0,4,1,15,50,0,0,0,2,0,0,6,28,15,15,false
    24,0,0,0,108,197,0,1,0,1,0,1,16,72,108,108,false
    8,0,1,7,72,97,0,1,0,0,0,1,10,14,72,72,false
    3,0,10,3,72,130,0,6,0,0,0,6,17,40,72,72,false
    227,0,6,10,1277,1746,0,61,1,8,1,58,115,353,1277,1277,false
    5,0,1,4,61,86,0,2,0,0,0,2,10,14,61,61,false
    8,0,2,1,57,97,0,0,0,0,1,0,6,33,57,57,false
    8,0,2,1,57,97,0,0,0,0,1,0,6,33,57,57,false
    9,0,2,3,74,123,1,0,0,0,0,0,8,40,74,74,false
    26,0,9,5,181,262,1,10,0,2,0,10,27,53,181,181,true
    2,0,3,0,18,50,0,1,1,0,0,1,4,27,18,18,false
    14,0,13,3,131,282,0,0,1,2,0,0,24,126,131,131,false
    274,0,63,21,1476,2289,0,18,1,7,1,17,147,665,1476,1476,true
    27,0,1,3,122,164,0,4,0,0,0,1,12,29,122,122,false
    17,0,12,6,132,233,0,3,1,1,0,2,28,73,132,132,false
    17,0,23,3,122,250,0,2,0,5,0,2,28,99,122,122,true
    3,0,5,0,23,57,0,0,0,1,0,0,5,28,23,23,false
    20,0,1,4,201,256,0,2,0,0,0,2,22,32,201,201,false
    4,0,2,1,54,93,0,1,0,0,0,1,10,28,54,54,false
    1,0,5,0,12,164,0,0,0,1,0,0,9,142,12,12,true
    3,0,3,0,14,40,0,0,0,0,0,0,4,21,14,14,true
    2,0,5,0,15,119,0,0,0,1,0,0,7,96,15,15,true
    1,0,1,0,4,47,0,0,0,0,0,0,4,38,4,4,true
    2,0,7,0,32,123,0,0,0,0,0,0,10,80,32,32,true
    2,0,4,1,23,55,0,0,0,2,0,0,6,25,23,23,true
    48,0,4,12,205,288,1,0,0,1,0,0,37,45,205,205,false
    1,0,0,1,269,311,1,0,0,0,0,0,21,20,269,269,true
    50,0,20,0,180,314,1,0,0,0,0,0,29,104,180,180,true
    7,0,1,5,99,136,1,0,0,0,0,0,17,19,99,99,true
    30,0,5,15,156,220,1,0,0,0,0,0,24,39,156,156,false
    8,0,3,1,70,129,0,0,1,1,0,0,8,50,70,70,true
    36,0,7,9,274,454,0,3,0,0,0,0,92,87,274,274,false
    1,0,0,4,15,35,0,0,1,0,0,0,6,13,15,15,false
    69,0,29,1,355,729,0,0,1,1,0,0,69,304,355,355,false
    4,0,6,0,54,131,0,0,0,3,0,0,12,64,54,54,false
    13,0,5,0,96,240,1,1,0,2,0,1,30,113,96,96,false
    1,0,2,0,4,31,0,0,0,1,0,0,1,25,4,4,false
    1,0,3,0,7,40,0,0,0,1,0,0,3,29,7,7,false
    1,0,2,0,4,23,0,0,0,1,0,0,1,17,4,4,false
    1,0,1,2,6,24,0,0,0,1,0,0,3,14,6,6,false
    1,0,8,0,12,131,0,0,0,1,0,0,9,109,12,12,false
    1,0,16,0,22,456,0,0,0,1,0,0,21,412,22,22,false
    1,0,2,0,5,45,0,0,0,1,0,0,2,37,5,5,false
    1,0,25,0,39,986,0,0,0,1,0,0,26,920,39,39,true
    1,0,3,0,6,65,0,0,0,1,0,0,3,55,6,6,false
    1,0,7,0,11,119,0,0,0,1,0,0,7,100,11,11,false
    1,0,8,0,11,329,0,0,0,1,0,0,9,308,11,11,true
    1,0,20,0,46,544,0,0,0,1,0,0,45,452,46,46,false
    1,0,13,0,16,181,0,0,0,1,0,0,13,151,16,16,false
    1,0,5,0,11,73,0,0,0,1,0,0,11,50,11,11,false
    1,0,2,0,5,41,0,0,0,1,0,0,4,31,5,5,false
    1,0,10,0,13,184,0,0,0,1,0,0,12,158,13,13,false
    1,0,24,0,29,778,0,0,0,1,0,0,25,723,29,29,false
    1,0,17,0,22,251,0,0,0,1,0,0,18,210,22,22,false
    1,0,5,0,8,82,0,0,0,1,0,0,5,68,8,8,false
    1,0,6,0,8,90,0,0,0,1,0,0,5,76,8,8,false
    1,0,57,0,78,2181,0,0,0,1,0,0,79,2023,78,78,true
    1,0,7,0,17,242,0,0,0,1,0,0,14,210,17,17,false
    1,0,16,0,37,542,0,0,0,1,0,0,36,468,37,37,true
    1,0,2,0,5,56,0,0,0,1,0,0,2,48,5,5,false
    1,0,12,0,16,148,0,0,0,1,0,0,12,119,16,16,true
    1,0,2,0,5,53,0,0,0,1,0,0,2,45,5,5,false
    1,0,11,0,14,138,0,0,0,0,0,0,11,112,14,14,true
    1,0,2,0,44,317,0,0,0,1,0,0,53,219,44,44,false
    1,0,2,0,5,47,0,0,0,1,0,0,2,39,5,5,false
    1,0,10,0,16,199,0,0,0,1,0,0,15,167,16,16,false
    1,0,5,0,9,173,0,0,0,1,0,0,5,158,9,9,false
    1,0,5,0,8,90,0,0,0,1,0,0,5,76,8,8,false
    1,0,5,0,9,69,0,0,0,1,0,0,5,54,9,9,false
    1,0,8,0,12,135,0,0,0,1,0,0,8,114,12,12,false
    1,0,45,0,60,1494,0,0,0,1,0,0,46,1387,60,60,true
    1,0,15,0,17,222,0,0,0,1,0,0,14,190,17,17,false
    1,0,8,0,11,193,0,0,0,1,0,0,9,172,11,11,true
    1,0,2,0,6,43,0,0,0,1,0,0,2,34,6,6,false
    1,0,9,0,38,333,0,0,1,5,0,0,13,281,38,38,false
    7,0,7,0,42,107,0,2,1,0,0,2,10,54,42,42,false
    1,0,10,0,34,129,0,1,0,0,0,0,12,83,34,34,true
    7,0,7,0,75,362,0,1,0,0,0,1,35,251,75,75,true
    1,0,4,0,17,76,0,0,0,1,0,0,7,51,17,17,false
    1,0,3,0,6,50,0,0,0,1,0,0,3,40,6,6,false
    1,0,3,0,12,85,0,0,1,1,0,0,4,68,12,12,false
    1,0,7,0,12,384,0,0,0,1,0,0,8,363,12,12,false
    1,0,19,0,25,386,0,0,0,1,0,0,21,339,25,25,false
    13,0,11,0,69,229,0,0,0,2,0,0,14,145,69,69,true
    1,0,4,0,22,160,0,0,0,8,0,0,7,130,22,22,true
    22,0,7,0,88,176,0,5,0,0,0,5,20,67,88,88,false
    9,0,6,0,55,126,0,2,0,0,0,1,11,59,55,55,false
    5,0,4,2,36,71,1,1,0,0,0,0,7,27,36,36,false
    10,0,5,0,51,120,0,4,0,0,0,3,11,57,51,51,false
    5,0,24,0,120,652,1,13,1,21,0,9,42,489,120,120,false
    1,0,51,0,60,576,0,0,0,4,0,0,56,459,60,60,false
    1,0,1,0,3,30,0,0,0,1,0,0,3,23,3,3,false
    2,0,0,12,43,67,0,0,1,0,0,0,13,10,43,43,false
    5,0,0,31,110,153,0,0,1,0,0,0,32,10,110,110,false
    2,0,0,15,52,79,0,0,1,0,0,0,16,10,52,52,false
    2,0,0,8,29,49,0,0,1,0,0,0,9,10,29,29,false
    1,0,0,1,65,91,0,0,0,1,0,0,15,10,65,65,false
    139,0,1,29,599,796,1,3,0,11,1,3,94,102,599,599,false
    46,0,0,2,202,256,1,2,0,0,1,2,20,33,202,202,false
    237,0,2,4,932,1358,0,4,0,0,0,4,141,284,932,932,false
    1,0,12,0,45,154,0,0,1,0,0,0,14,94,45,45,false
    3,0,14,0,49,156,0,0,0,0,0,0,16,90,49,49,true
    6,0,10,0,54,153,0,0,0,0,0,0,15,83,54,54,true
    4,0,9,0,41,140,0,0,0,0,0,0,12,86,41,41,true
    2,0,9,0,36,132,0,0,0,0,0,0,14,81,36,36,true
    5,0,16,0,72,208,0,0,0,0,0,0,19,116,72,72,true
    10,0,22,0,112,342,0,0,1,0,0,0,27,202,112,112,true
    1,0,3,0,11,50,0,0,1,0,0,0,5,33,11,11,false
    2,0,0,4,30,46,0,2,1,0,0,1,5,10,30,30,true
    1,0,0,3,20,35,0,1,1,2,0,1,4,10,20,20,false
    12,0,1,3,65,94,1,0,0,0,0,0,7,21,65,65,false
    5,0,3,3,41,90,1,1,0,0,0,1,10,38,41,41,false
    10,0,0,3,62,87,0,4,0,0,0,4,11,13,62,62,false
    39,0,23,9,282,459,0,9,0,0,0,6,53,123,282,282,true
    26,0,1,11,92,124,0,2,1,0,0,0,18,13,92,92,false
    24,0,13,4,121,199,0,7,1,0,0,7,25,52,121,121,false
    11,0,5,4,60,109,1,1,0,0,0,0,11,37,60,60,true
    5,0,1,2,32,57,0,0,0,0,0,0,8,16,32,32,true
    84,0,1,5,383,509,0,1,0,0,0,0,67,58,383,383,true
    6,0,1,4,50,78,0,0,0,0,0,0,10,17,50,50,true
    1,0,1,3,16,37,0,1,1,0,0,1,6,14,16,16,true
    38,0,4,4,144,192,0,0,0,0,1,0,14,33,144,144,true
    86,0,17,10,434,620,0,0,0,5,0,0,61,124,434,434,true
    32,0,2,0,152,202,0,3,0,0,0,3,14,35,152,152,true
    85,0,2,11,384,542,1,1,1,1,0,1,42,115,384,384,true
    23,0,2,18,126,183,0,3,1,4,0,3,29,27,126,126,true
    12,0,5,8,116,202,0,2,1,1,0,2,25,61,116,116,true
    14,0,8,4,91,149,1,1,0,0,0,1,16,41,91,91,true
    17,0,1,10,122,161,0,5,0,0,0,5,18,20,122,122,true
    1,0,1,1,7,23,0,0,0,1,0,0,2,13,7,7,true
    2,0,5,4,31,68,0,0,0,3,0,0,10,26,31,31,true
    5,0,0,0,38,64,0,0,0,0,0,0,11,14,38,38,true
    1,0,3,0,6,30,0,0,0,0,0,0,3,20,6,6,true
    1,0,3,0,5,29,0,0,0,0,0,0,2,21,5,5,true
    13,0,0,12,117,155,1,0,0,1,0,0,21,16,117,117,true
    14,0,0,13,119,159,1,0,0,1,0,0,22,17,119,119,true
    1,0,0,0,14,44,0,0,0,0,0,0,6,23,14,14,true
    14,0,4,0,38,84,0,0,0,2,0,0,8,37,38,38,true
    21,0,0,7,87,111,0,0,0,0,0,0,7,16,87,87,true
    27,0,1,3,83,122,0,0,0,0,0,0,7,31,83,83,true
    10,0,10,4,95,240,0,2,0,12,0,2,19,125,95,95,true
    1,0,0,0,21,47,0,0,0,0,0,0,6,19,21,21,true
    133,0,0,0,422,697,0,1,0,0,0,0,36,238,422,422,true
    33,0,0,0,152,248,0,0,0,0,0,0,14,81,152,152,true
    29,0,3,0,247,518,0,0,0,2,0,0,56,214,247,247,true
    1,0,3,1,19,58,0,0,0,0,0,0,5,33,19,19,true
    15,0,0,0,128,175,0,2,1,1,0,2,16,30,128,128,true
    149,0,24,3,718,1124,0,7,1,1,2,5,73,332,718,718,true
    7,0,9,0,51,116,0,0,1,1,0,0,11,53,51,51,true
    1,0,3,0,15,41,0,0,0,0,0,0,3,22,15,15,true
    28,0,6,2,174,287,0,0,0,0,0,0,20,92,174,174,true
    28,0,8,0,143,289,0,0,0,1,0,0,21,124,143,143,true
    21,0,7,7,119,187,1,0,0,0,0,0,20,47,119,119,true
    6,0,2,5,38,61,0,0,0,0,0,0,7,15,38,38,true
    31,0,0,0,171,303,0,0,0,2,0,0,22,110,171,171,true
    13,0,2,2,71,106,0,0,0,0,0,0,7,27,71,71,true
    30,0,0,0,132,236,0,0,0,1,0,0,15,88,132,132,true
    6,0,6,0,28,69,0,1,0,0,0,1,7,33,28,28,true
    26,0,2,1,116,199,0,0,0,0,2,0,6,76,116,116,true
    11,0,2,0,75,119,1,2,0,1,0,1,16,27,75,75,true
    65,0,4,1,285,397,1,4,0,0,0,4,30,81,285,285,true
    173,0,37,7,803,1176,0,0,1,4,0,0,102,270,803,803,true
    3,0,6,1,37,80,0,0,0,1,0,0,11,31,37,37,true
    33,0,2,0,137,212,1,2,0,1,0,2,21,53,137,137,true
    17,0,5,0,90,160,0,0,1,0,0,0,14,55,90,90,true
    3,0,1,1,13,33,0,0,0,0,0,0,3,16,13,13,true
    49,0,40,2,335,849,0,7,1,1,0,7,51,462,335,335,true
    187,0,21,2,783,1120,0,7,1,1,1,6,85,251,783,783,true
    20,0,5,0,71,119,0,0,0,1,0,0,8,39,71,71,true
    4,0,3,0,21,68,0,0,0,0,0,0,4,43,21,21,true
    42,0,1,0,229,306,0,4,0,0,0,4,39,37,229,229,true
    13,0,1,14,94,127,0,7,1,0,0,7,19,13,94,94,true
    5,0,2,3,65,103,0,1,0,0,0,1,17,20,65,65,true
    34,0,1,3,153,224,0,4,0,0,0,3,17,53,153,153,true
    15,0,1,1,94,141,1,2,0,0,0,1,20,26,94,94,true
    3,0,0,9,47,70,0,0,0,0,0,0,12,10,47,47,true
    2,0,2,8,43,73,0,2,1,0,0,2,13,16,43,43,true
    10,0,2,1,87,136,1,0,0,0,0,0,22,26,87,87,true
    7,0,2,10,65,101,0,4,1,0,0,4,17,18,65,65,true
    88,0,16,6,543,774,0,20,1,1,0,16,77,153,543,543,true
    75,0,3,11,427,593,1,1,0,4,1,0,74,91,427,427,true
    2,0,1,2,23,52,0,0,0,0,0,0,8,20,23,23,true
    19,0,1,10,122,154,1,0,0,0,0,0,17,14,122,122,true
    28,0,1,12,162,213,1,0,0,0,0,0,23,27,162,162,true
    1,0,1,5,8,27,0,0,0,0,0,0,5,13,8,8,true
    1,0,0,4,6,20,0,0,0,0,0,0,3,10,6,6,true
    55,0,4,11,232,316,1,0,0,0,0,0,37,47,232,232,true
    14,0,5,1,57,106,0,0,0,0,0,0,8,40,57,57,true
    36,0,4,6,240,325,0,0,1,1,0,0,42,42,240,240,true
    22,0,5,0,177,407,0,0,0,0,0,0,45,185,177,177,true
    11,0,1,5,61,88,0,0,0,0,0,0,10,16,61,61,true
    7,0,2,4,47,78,0,2,0,0,0,2,11,19,47,47,true
    1,0,2,2,27,56,0,0,0,0,0,0,9,19,27,27,true
    79,0,1,8,398,517,0,0,0,0,1,0,74,44,398,398,true
    65,0,0,14,445,531,1,2,0,0,0,2,59,26,445,445,true
    29,0,0,2,253,305,1,7,0,0,0,4,36,15,253,253,true
    30,0,1,6,109,138,0,0,0,0,1,0,15,13,109,109,true
    1,0,1,2,13,33,0,2,1,0,0,2,6,13,13,13,true
    16,0,0,0,72,119,0,1,1,0,0,1,10,36,72,72,true
    52,0,12,2,242,411,0,4,0,0,0,2,26,142,242,242,true
    4,0,7,0,28,111,0,0,0,0,0,0,7,75,28,28,true
    1,0,0,0,7,35,0,0,0,0,0,0,2,25,7,7,true
    32,0,10,0,194,370,1,0,0,0,0,0,35,140,194,194,true
    10,0,6,2,74,120,1,1,1,0,0,1,11,34,74,74,true
    8,0,5,0,66,159,0,0,0,0,0,0,13,79,66,66,true
    9,0,6,0,48,97,0,0,0,0,0,0,10,38,48,48,true
    2,0,3,0,16,51,0,0,0,0,0,0,4,30,16,16,true
    12,0,1,6,67,105,0,5,0,0,0,2,12,25,67,67,false
    13,0,1,6,88,124,0,3,0,0,0,3,12,23,88,88,true
    12,0,1,3,66,95,1,0,0,0,0,0,7,21,66,66,true
    46,0,4,0,168,241,0,5,0,0,0,5,23,49,168,168,true
    21,0,3,8,115,166,1,0,0,0,0,0,16,35,115,115,true
    120,0,24,52,796,1128,1,8,1,5,0,0,135,196,796,796,true
    9,0,8,0,56,172,0,0,0,0,0,0,12,103,56,56,true
    2,0,5,1,43,89,0,0,1,1,0,0,8,37,43,43,true
    1,0,1,1,149,191,1,0,1,0,0,0,19,23,149,149,true
    51,0,21,0,187,330,1,0,0,0,0,0,27,116,187,187,true
    16,0,7,0,134,218,0,2,0,1,0,1,19,65,134,134,true
    27,0,1,3,194,247,0,13,0,2,0,9,26,26,194,194,true
    7,0,2,1,37,67,0,0,1,1,0,0,8,21,37,37,true
    14,0,2,2,65,98,0,2,0,0,0,0,7,25,65,65,true
    8,0,0,3,42,66,0,2,0,0,0,2,8,15,42,42,true
    11,0,2,2,54,79,0,3,0,0,0,2,6,18,54,54,true
    17,0,0,4,66,93,0,5,0,0,0,5,10,16,66,66,true
    6,0,1,4,33,54,1,0,0,0,0,0,6,14,33,33,true
    5,0,0,8,57,79,0,1,0,0,0,1,11,10,57,57,true
    27,0,0,6,118,151,1,8,0,0,0,4,19,13,118,118,true
    30,0,10,0,123,332,0,0,0,0,0,0,19,189,123,123,true
    3,0,6,0,35,99,0,2,0,0,0,0,10,53,35,35,true
    1,0,2,0,4,48,0,0,0,0,0,0,1,42,4,4,true
    1,0,3,0,5,54,0,0,0,0,0,0,2,46,5,5,true
    1,0,10,0,12,223,0,0,0,1,0,0,10,200,12,12,true
    1,0,8,0,11,85,0,0,0,1,0,0,9,64,11,11,true
    1,0,3,0,5,35,0,0,0,1,0,0,2,27,5,5,true
    1,0,15,0,17,294,0,0,0,1,0,0,14,262,17,17,true
    1,0,2,0,4,119,0,0,0,0,0,0,1,113,4,4,true
    1,0,2,0,4,48,0,0,0,1,0,0,3,40,4,4,true
    1,0,10,0,12,144,0,0,0,1,0,0,9,122,12,12,true
    1,0,4,0,8,58,0,0,0,1,0,0,5,44,8,8,true
    1,0,12,0,14,168,0,0,0,1,0,0,11,142,14,14,true
    1,0,16,0,18,247,0,0,0,1,0,0,15,213,18,18,true
    1,0,7,0,13,151,0,0,0,1,0,0,9,128,13,13,false
    1,0,5,0,8,60,0,0,0,1,0,0,5,46,8,8,false
    1,0,2,0,5,34,0,0,0,1,0,0,2,26,5,5,true
    1,0,35,0,39,505,0,0,0,1,0,0,37,428,39,39,true
    1,0,2,0,7,59,0,0,0,1,0,0,5,46,7,7,false
    1,0,20,0,24,525,0,0,0,1,0,0,20,480,24,24,false
    1,0,11,0,16,273,0,0,0,1,0,0,11,245,16,16,false
    1,0,13,0,15,215,0,0,0,1,0,0,12,187,15,15,false
    1,0,7,0,10,84,0,0,0,1,0,0,7,66,10,10,false
    1,0,3,0,5,43,0,0,0,1,0,0,2,35,5,5,false
    1,0,9,0,12,129,0,0,0,0,0,0,10,106,12,12,true
    1,0,3,0,5,61,0,0,0,1,0,0,3,52,5,5,true
    1,0,5,0,7,63,0,0,0,1,0,0,4,51,7,7,true
    1,0,2,0,5,44,0,0,0,0,0,0,2,36,5,5,true
    1,0,3,0,5,49,0,0,0,0,0,0,2,41,5,5,true
    1,0,10,0,17,185,0,0,0,1,0,0,15,152,17,17,true
    1,0,2,0,8,40,0,0,0,0,0,0,4,27,8,8,true
    8,0,9,0,67,149,0,0,0,0,0,0,11,70,67,67,true
    1,0,10,0,25,125,0,0,0,6,0,0,11,88,25,25,true
    1,0,3,0,10,43,0,0,0,0,0,0,3,29,10,10,true
    171,0,40,0,611,989,0,0,0,0,0,0,71,306,611,611,true
    35,0,27,1,204,535,0,6,0,4,0,5,47,284,204,204,false
    6,0,58,0,256,1379,1,34,1,0,0,34,101,1021,256,256,true
    1,0,3,0,10,68,0,1,1,0,0,1,3,54,10,10,true
    21,0,21,0,150,721,0,9,0,1,0,5,39,531,150,150,true
    73,0,17,0,227,483,0,0,0,0,0,0,37,218,227,227,true
    55,0,45,0,381,1263,1,0,1,1,0,0,70,811,381,381,true
    3,0,12,0,44,171,0,0,1,1,0,0,15,111,44,44,true
    10,0,7,0,39,117,0,0,0,0,0,0,10,67,39,39,true
    11,0,12,0,92,231,0,0,0,0,0,0,23,115,92,92,true
    14,0,8,0,63,176,0,0,0,0,0,0,12,100,63,63,true
    14,0,4,0,61,120,0,0,0,3,1,0,6,52,61,61,true
    1,0,3,0,11,99,0,0,0,0,0,0,5,82,11,11,true
    1,0,6,0,16,144,0,0,0,0,0,0,7,120,16,16,true
    1,0,13,0,23,212,0,0,0,0,0,0,14,174,23,23,true
    1,0,15,0,34,220,0,0,0,2,0,0,16,169,34,34,true
    1,0,7,0,12,140,0,0,0,1,0,0,7,121,12,12,true
    1,0,7,0,13,119,0,0,0,1,0,0,8,97,13,13,true
    1,0,2,0,6,65,0,0,0,0,0,0,2,56,6,6,true
    14,0,4,0,61,139,0,0,0,2,1,0,6,71,61,61,true
    1,0,4,0,7,48,0,0,0,1,0,0,4,36,7,7,true
    1,0,7,0,9,88,0,0,0,1,0,0,6,72,9,9,true
    1,0,21,0,25,382,0,0,0,1,0,0,21,335,25,25,true
    1,0,2,0,5,31,0,0,0,1,0,0,2,23,5,5,true
    1,0,5,0,7,104,0,0,0,1,0,0,4,92,7,7,true
    1,0,3,0,5,66,0,0,0,0,0,0,2,58,5,5,true
    1,0,33,0,112,636,0,0,1,1,0,0,38,485,112,112,true
    1,0,7,0,15,74,0,0,0,6,0,0,6,52,15,15,true
    1,0,3,0,15,65,0,1,0,1,0,1,5,44,15,15,true
    31,0,8,0,103,186,0,0,0,0,0,0,8,74,103,103,true
    1,0,5,0,14,98,0,0,0,2,0,0,5,78,14,14,true
    1,0,3,0,7,53,0,0,0,1,0,0,4,41,7,7,true
    4,0,4,0,28,77,0,2,0,0,0,1,6,42,28,28,true
    1,0,4,0,15,71,0,0,0,0,0,0,6,49,15,15,true
    3,0,23,0,60,317,1,0,1,3,0,0,26,230,60,60,true
    1,0,2,0,4,35,0,0,0,1,0,0,3,27,4,4,true
    1,0,3,0,6,78,0,0,0,1,0,0,5,66,6,6,true
    1,0,2,0,5,48,0,0,0,1,0,0,3,39,5,5,true
    1,0,20,0,27,619,0,0,0,1,0,0,21,570,27,27,true
    1,0,2,0,4,40,0,0,0,1,0,0,2,33,4,4,true
    1,0,4,0,7,71,0,0,0,0,0,0,5,58,7,7,true
    1,0,4,0,15,65,0,0,0,0,0,0,6,43,15,15,true
    3,0,3,0,13,48,0,0,0,0,0,0,4,30,13,13,true
    1,0,2,0,6,50,0,0,0,1,0,0,3,40,6,6,true
    1,0,5,0,18,72,0,0,0,1,0,0,6,48,18,18,true
    1,0,27,0,30,694,0,0,0,1,0,0,26,638,30,30,true
    1,0,4,0,6,42,0,0,0,1,0,0,3,32,6,6,true
    8,0,4,0,39,77,0,2,1,0,0,2,7,30,39,39,true
    27,0,3,0,182,292,0,0,1,0,1,0,30,79,182,182,true
    49,0,18,0,391,592,0,11,0,0,0,10,49,151,391,391,true
    7,0,5,0,58,127,0,2,0,0,0,2,13,55,58,58,true
    1,0,3,0,6,60,0,0,0,1,0,0,4,49,6,6,false
    1,0,2,0,5,37,0,0,0,1,0,0,3,28,5,5,false
    1,0,3,0,5,60,0,0,0,1,0,0,5,49,5,5,false
    1,0,16,0,21,181,0,0,0,1,0,0,20,139,21,21,false
    1,0,5,0,7,80,0,0,0,1,0,0,5,67,7,7,false
    1,0,2,0,4,31,0,0,0,1,0,0,1,25,4,4,false
    1,0,4,0,6,48,0,0,0,1,0,0,5,36,6,6,false
