@RELATION PROMISE-unified-class.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE wmc NUMERIC
    @ATTRIBUTE dit NUMERIC
    @ATTRIBUTE noc NUMERIC
    @ATTRIBUTE cbo NUMERIC
    @ATTRIBUTE rfc NUMERIC
    @ATTRIBUTE lcom NUMERIC
    @ATTRIBUTE ca NUMERIC
    @ATTRIBUTE ce NUMERIC
    @ATTRIBUTE npm NUMERIC
    @ATTRIBUTE lcom3 NUMERIC
    @ATTRIBUTE loc NUMERIC
    @ATTRIBUTE dam NUMERIC
    @ATTRIBUTE moa NUMERIC
    @ATTRIBUTE mfa NUMERIC
    @ATTRIBUTE cam NUMERIC
    @ATTRIBUTE ic NUMERIC
    @ATTRIBUTE cbm NUMERIC
    @ATTRIBUTE amc NUMERIC
    @ATTRIBUTE max_cc NUMERIC
    @ATTRIBUTE avg_cc NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0.206568,3,24,10,0.140464,0.186235,109,92,1,6,5,95,25,9,14,55,84,1,0.244083,165,149,28,0,0.244083,165,0,0,0,0,0,511,776,9,10,9,10,29,0,27,9,29,274,0,27,9,511,776,9,10,9,10,29,0,27,9,29,274,0,27,9,31,1,0,34,108,197,9,27,28,0.64,1228,1,2,0,0.112903226,0,0,38.29032258,23,3.129,true
    0,0,0,0,0,0,0,0,1,4,3,18,12,4,8,21,27,0,0.145833,21,1,0,5,0.12406,33,0,0,0,0,0,123,163,5,1,5,1,6,0,4,1,6,71,0,4,1,233,288,5,1,5,1,11,0,9,1,11,116,0,9,1,13,5,0,14,65,14,4,14,4,0.633333333,398,1,2,0.981954887,0.323076923,2,5,29.23076923,8,1.6154,true
    0.18403,5,17,17,0.117647,0.134653,80,68,1,5,3,40,19,6,5,38,49,0.6,0.0712743,33,26,3,2,0.0687831,39,1,1,0,0,1,430,573,28,0,27,0,11,3,4,0,12,292,3,5,0,528,680,28,0,27,0,17,3,9,0,18,336,3,10,0,30,7,0,22,137,315,7,20,4,0.830140485,1603,0.888888889,5,0.958883994,0.233333333,2,2,51.53333333,11,2.0333,true
    0,0,0,0,0,0,0,0,0,0,0,5,2,5,7,0,5,1,0.757576,25,25,6,0,0.757576,25,0,0,2,4,0,8,32,0,4,0,4,5,0,5,0,5,0,0,5,0,8,32,0,4,0,4,5,0,5,0,5,0,0,5,0,5,1,0,9,5,10,7,2,5,2,5,0,0,0,0.6,0,0,0,1,1,false
    0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,2,1,0.791667,19,19,3,0,0.791667,19,0,0,2,2,0,5,20,0,0,0,0,2,0,2,0,2,0,0,2,0,5,20,0,0,0,0,2,0,2,0,2,0,0,2,0,2,1,0,4,2,1,4,0,2,2,2,0,0,0,0.666666667,0,0,0,1,1,true
    0,0,0,0,0,0,0,0,1,2,2,12,3,3,4,2,10,1,0.544776,73,39,7,0,0.503401,74,0,0,0,0,0,61,103,3,3,3,3,8,0,6,1,8,22,0,6,1,73,116,6,3,6,3,9,3,7,1,9,25,3,7,1,8,1,0,5,15,0,4,2,6,0.428571429,139,1,1,0,0.395833333,0,0,16,5,1.375,false
    0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,0,1,1,0.605263,23,7,1,0,0.605263,23,0,0,0,0,0,15,18,5,0,5,0,1,5,0,0,1,4,5,0,0,15,18,5,0,5,0,1,5,0,0,1,4,5,0,0,1,1,0,6,2,0,6,0,0,2,21,0,1,0,1,0,0,15,0,0,false
    0.56051,4,36,15,0.553191,0.587912,130,107,7,2,2,39,3,2,2,1,11,0.222222,0.0956938,20,7,2,7,0.0956938,20,0,0,0,0,0,189,235,0,2,0,2,10,0,8,0,10,102,0,8,0,189,235,0,2,0,2,10,0,8,0,10,102,0,8,0,11,1,0,3,16,55,2,1,9,2,456,0,0,0,0.363636364,0,0,40.45454545,6,3.5455,false
    0,0,0,0,0,0,0,0,1,3,3,25,3,5,8,1,18,0.0555556,0.183673,27,5,1,17,0.183673,27,0,0,0,0,0,120,139,10,8,10,8,17,0,17,6,17,39,0,17,6,120,139,10,8,10,8,17,0,17,6,17,39,0,17,6,17,1,0,8,22,100,5,3,17,0.91875,199,1,4,0,0.183823529,0,0,10.11764706,4,1.4118,true
    0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,0,4,1,0.478261,22,22,5,0,0.478261,22,0,0,0,0,0,24,44,3,3,3,3,4,0,4,0,4,6,0,4,0,24,44,3,3,3,3,4,0,4,0,4,6,0,4,0,4,1,0,10,5,0,10,0,4,0.666666667,28,1,0,0,0.5,0,0,5.25,1,0.75,false
    0,0,0,0,0,0,0,0,1,0,0,2,0,9,1,0,2,1,0.698113,74,31,3,0,0.698113,74,0,0,0,0,0,32,61,20,0,20,0,2,20,2,0,2,3,20,2,0,32,61,20,0,20,0,2,20,2,0,2,3,20,2,0,2,1,0,4,7,0,4,0,2,1.8,48,0,2,0,0.666666667,0,0,13,1,0.5,true
    0.0345769,1,4,2,0.0284091,0.0338346,20,18,1,7,6,126,10,5,6,16,25,0.375,0.111675,66,29,3,5,0.106109,66,0,0,0,0,0,525,667,24,3,24,3,9,13,7,1,9,264,13,7,1,556,704,27,3,27,3,14,16,12,1,14,274,16,12,1,10,1,0,10,46,9,4,8,7,0.951111111,1441,0.48,1,0,0.314285714,0,0,140.6,32,8.5,true
    0.0990753,1,6,3,0.0929825,0.0972763,53,50,1,25,4,108,12,1,1,31,50,0.222222,0.0225989,12,4,2,7,0.0225989,12,2,2,0,0,1,519,570,25,0,25,0,19,0,8,1,32,234,0,21,1,519,570,25,0,25,0,19,0,8,1,32,234,0,21,1,19,2,0,11,75,123,1,11,8,0.888888889,1106,1,5,0.419354839,0.233918129,1,1,55.89473684,33,5.5789,true
    0,0,0,0,0,0,0,0,2,4,4,51,6,5,5,14,39,0.538462,0.239203,72,65,14,12,0.189474,72,0,0,0,0,0,229,367,18,8,18,8,25,0,25,10,25,105,0,25,10,308,458,21,8,21,8,33,0,33,10,33,141,0,33,10,30,4,0,10,73,337,7,7,25,0.927203065,628,1,3,0.957037037,0.127777778,3,18,19.33333333,20,1.9,true
    0.12283,15,127,31,0.0945998,0.117132,494,415,2,6,6,668,37,40,88,83,268,0.988235,0.217259,856,756,168,2,0.192824,876,0,0,0,0,0,3084,4523,41,43,41,43,185,0,169,20,185,1711,0,169,20,3667,5222,51,47,51,47,221,0,197,20,221,2008,0,197,20,211,4,0,59,430,11469,40,39,169,0.883277962,7612,0.906976744,10,0.755555556,0.084391534,3,9,34.87203791,25,3.0521,true
    0,0,0,0,0,0,0,0,1,3,3,16,6,1,1,13,20,0,0.0138889,1,1,0,8,0.0138889,1,1,1,0,0,1,71,83,4,2,4,2,7,0,7,2,7,30,0,7,2,71,83,4,2,4,2,7,0,7,2,7,30,0,7,2,8,1,0,8,28,6,1,7,8,0.678571429,160,1,2,0,0.234375,0,0,18.5,6,2,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,2,0.333333,0.583333,7,7,1,2,0.583333,7,0,0,1,1,0,5,5,0,0,0,0,2,0,2,0,2,0,0,2,0,5,5,0,0,0,0,2,0,2,0,2,0,0,2,0,2,1,0,3,2,1,3,1,2,2,2,0,0,0,1,0,0,0,1,1,false
    0.424242,1,4,2,0.192513,0.266667,36,32,1,0,0,10,1,14,19,0,10,0.875,0.460526,35,32,7,1,0.252941,43,0,0,2,2,0,41,91,4,6,4,6,10,0,7,0,10,9,0,7,0,127,187,4,18,4,10,20,0,17,0,36,39,0,27,0,10,1,2,15,17,23,14,1,7,0.777777778,80,0,0,0,0.4,0,0,6.6,1,0.7,true
    0,0,0,0,0,0,0,0,0,0,0,3,1,3,8,0,3,1,0.818182,27,27,4,0,0.818182,27,0,0,1,1,0,6,27,0,1,0,1,3,0,3,0,3,0,0,3,0,6,27,0,1,0,1,3,0,3,0,3,0,0,3,0,3,1,0,5,3,3,4,1,3,2,3,0,0,0,0.444444444,0,0,0,1,1,false
    0,0,0,0,0,0,0,0,2,4,4,99,8,6,22,35,80,1,0.270736,173,166,40,0,0.270736,173,0,0,0,0,0,466,725,19,14,19,14,45,0,39,15,45,206,0,39,15,466,725,19,14,19,14,45,0,39,15,45,206,0,39,15,45,4,0,15,122,462,8,8,39,0.899521531,1143,1,3,0.936231884,0.136752137,3,18,23.97777778,12,2.0889,true
    0,0,0,0,0,0,0,0,5,4,4,31,1,5,8,0,10,0.125,0.0322581,6,5,1,7,0.0322581,6,0,0,2,2,0,180,223,2,0,2,0,10,0,7,0,10,84,0,7,0,180,223,2,0,2,0,10,0,7,0,10,84,0,7,0,13,1,2,6,32,76,5,2,8,0.972222222,439,0.333333333,0,0,0.318181818,0,0,32.53846154,10,2.4615,false
    0,0,0,0,0,0,0,0,1,1,1,8,1,0,0,0,5,0,0.0535714,3,1,0,3,0.0535714,3,1,1,0,0,1,53,70,4,0,2,0,5,0,2,0,12,21,0,9,0,53,70,4,0,2,0,5,0,2,0,12,21,0,9,0,6,2,0,1,23,1,0,1,2,0.6,141,1,0,0.6875,0.476190476,1,2,22.16666667,3,1.3333,false
    0,0,0,0,0,0,0,0,3,3,3,7,1,1,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,1,36,42,2,0,0,0,3,0,0,0,10,16,0,7,0,36,42,2,0,0,0,3,0,0,0,10,16,0,7,0,4,2,0,1,11,6,1,1,0,2,93,0,0,0.785714286,0.571428571,1,2,22.25,5,1.75,false
    0,0,0,0,0,0,0,0,1,2,2,37,0,64,150,0,10,1,0.288194,83,79,7,0,0.278524,83,0,0,0,0,0,205,310,13,1,13,1,10,6,6,1,10,76,6,6,1,215,321,13,1,13,1,12,6,8,1,12,80,6,8,1,13,1,0,64,55,36,64,1,7,0.886904762,433,0.571428571,0,0,0.178571429,0,0,31.23076923,7,2.3077,false
    0,0,0,0,0,0,0,0,0,1,1,8,1,3,12,4,8,1,0.542373,32,19,5,0,0.542373,32,0,0,3,3,0,27,45,0,0,0,0,4,0,4,4,4,12,0,4,4,27,45,0,0,0,0,4,0,4,4,4,12,0,4,4,6,1,3,4,12,15,3,1,6,2,49,0,0,0,0.416666667,0,0,7.166666667,2,1.5,false
    0,0,0,0,0,0,0,0,1,2,2,22,4,8,8,5,18,0.833333,0.231638,41,38,10,2,0.222826,41,0,0,0,0,0,136,192,8,3,8,3,13,0,11,4,13,52,0,11,4,143,199,8,3,8,3,14,0,12,4,14,53,0,12,4,14,2,0,8,34,37,5,4,11,0.760683761,324,1,1,0.824324324,0.224489796,0,0,21.5,8,1.7143,true
    0.0995851,1,6,2,0.103627,0.054902,40,14,1,3,3,50,5,9,19,3,19,1,0.323529,110,47,10,0,0.293333,110,0,0,0,0,0,230,346,13,5,13,5,16,0,9,0,16,102,0,9,0,265,386,17,5,17,5,20,0,12,0,20,111,0,12,0,22,1,0,12,51,129,11,6,9,0.873015873,593,0.8,5,0,0.140909091,0,0,25.27272727,11,2.6818,true
    0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0.5,0.5,4,4,1,1,0.5,4,0,0,2,2,0,4,4,0,0,0,0,1,0,1,0,1,0,0,1,0,4,4,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,5,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,false
    0.0266312,1,12,2,0.0390625,0.0486618,20,20,1,6,6,94,0,3,36,0,27,0.181818,0.0426966,19,15,4,18,0.0426966,19,0,0,0,0,0,426,512,17,8,17,8,27,2,21,0,27,208,2,21,0,426,512,17,8,17,8,27,2,21,0,27,208,2,21,0,27,1,0,3,40,25,3,0,21,0.529411765,1278,0.705882353,0,0,0.296296296,0,0,45.7037037,7,1.5556,false
    0,0,0,0,0,0,0,0,1,2,2,20,15,1,1,21,29,0.5,0.130769,17,5,1,1,0.130769,17,2,2,0,0,1,113,145,6,4,0,0,8,0,1,0,27,49,0,20,1,113,145,6,4,0,0,8,0,1,0,27,49,0,20,1,8,2,0,18,38,28,1,17,1,2,269,0,0,0.72,0.363636364,1,1,32.625,1,0.875,false
    0,0,0,0,0,0,0,0,2,0,0,7,8,8,9,7,14,0.142857,0.108108,4,4,1,6,0.108108,4,2,2,0,0,1,33,44,7,5,1,1,7,1,6,0,26,7,1,25,1,33,44,7,5,1,1,7,1,6,0,26,7,1,25,1,7,2,0,16,17,19,8,8,6,0.333333333,52,0,0,0.75,0.457142857,1,1,6.285714286,1,0.8571,false
    0,0,0,0,0,0,0,0,0,1,1,3,4,5,5,4,6,0,0.0769231,1,0,0,2,0.0769231,1,2,2,0,0,1,12,15,6,5,0,1,2,0,1,0,21,7,0,20,1,12,15,6,5,0,1,2,0,1,0,21,7,0,20,1,2,2,0,10,6,1,5,5,1,2,30,0,0,0.947368421,0.625,0,0,14,1,0.5,false
    0,0,0,0,0,0,0,0,1,3,3,11,7,2,3,9,13,0.5,0.267442,23,19,2,2,0.267442,23,2,2,0,0,1,63,94,9,4,3,0,4,2,3,0,23,31,2,22,1,63,94,9,4,3,0,4,2,3,0,23,31,2,22,1,4,2,0,10,22,2,2,8,3,0.555555556,173,0.333333333,0,0.857142857,0.5,1,1,41.5,1,0.75,false
    0,0,0,0,0,0,0,0,2,3,3,12,6,3,3,10,14,0.333333,0.182927,15,7,1,2,0.182927,15,2,2,0,0,1,67,92,6,4,0,0,4,0,2,0,23,35,0,21,1,67,92,6,4,0,0,4,0,2,0,23,35,0,21,1,4,2,0,10,24,6,3,7,2,2,171,0,0,0.857142857,0.583333333,1,1,41.75,1,0.75,false
    0.233333,1,12,2,0.173913,0.195122,20,16,1,3,2,41,9,1,1,10,13,0,0.0769231,7,0,0,2,0.0769231,7,2,3,0,0,2,84,115,127,4,1,0,3,1,1,0,22,38,121,20,1,84,115,127,4,1,0,3,1,1,0,22,38,121,20,1,3,2,0,11,18,3,1,10,1,1,273,0,0,0.9,0.533333333,1,1,89.66666667,1,0.6667,false
    0,0,0,0,0,0,0,0,1,4,3,40,10,1,11,11,15,0.5,0.468354,74,11,1,1,0.468354,74,2,3,0,0,2,84,174,127,4,1,0,4,1,1,0,23,44,121,20,1,84,174,127,4,1,0,4,1,1,0,23,44,121,20,1,4,2,0,12,21,6,1,11,1,1,279,0,0,0.857142857,0.45,1,1,68.5,4,2.25,false
    0,0,0,0,0,0,0,0,1,2,2,7,8,5,4,7,10,0.333333,0.186047,8,7,1,2,0.186047,8,2,2,0,0,1,35,50,6,4,0,0,3,0,2,0,22,19,0,21,1,35,50,6,4,0,0,3,0,2,0,22,19,0,21,1,3,2,0,14,10,3,5,9,2,2,63,0,0,0.9,0.6,1,1,20,1,0.6667,false
    0,0,0,0,0,0,0,0,1,8,2,29,12,3,3,21,27,0.714286,0.333333,49,30,5,2,0.333333,49,2,2,0,0,1,98,160,6,4,0,0,6,0,6,0,25,62,0,25,1,98,160,6,4,0,0,6,0,6,0,25,62,0,25,1,6,2,0,16,46,15,3,13,6,2,279,0,0,0.782608696,0.229166667,1,1,45.5,1,0.8333,false
    0,0,0,0,0,0,0,0,1,4,4,17,10,1,1,8,10,0.5,0.263736,24,3,1,1,0.263736,24,2,3,0,0,2,67,102,134,4,8,0,2,3,1,0,21,38,123,20,1,67,102,134,4,8,0,2,3,1,0,21,38,123,20,1,2,2,0,12,10,1,1,11,1,1.125,138,0.625,4,0.947368421,0.625,1,1,64,1,0.5,false
    0,0,0,0,0,0,0,0,1,1,1,3,5,3,3,4,6,1,0.333333,8,8,2,0,0.333333,8,2,2,0,0,1,16,23,9,4,3,0,2,3,1,0,21,5,3,20,1,16,23,9,4,3,0,2,3,1,0,21,5,3,20,1,3,2,0,9,7,1,3,6,1,1,30,0,0,0.947368421,0.666666667,1,2,8,1,0.3333,false
    0,0,0,0,0,0,0,0,1,1,1,3,5,3,2,4,6,1,0.352941,12,12,2,0,0.352941,12,2,2,0,0,1,22,37,9,4,3,0,2,0,1,0,21,12,0,20,1,22,37,9,4,3,0,2,0,1,0,21,12,0,20,1,2,2,0,9,6,1,3,6,1,1,54,0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,false
    0,0,0,0,0,0,0,0,1,2,2,9,6,4,4,6,9,0,0,0,0,0,3,0,0,2,2,0,0,1,35,40,6,4,0,0,3,0,2,0,22,17,0,21,1,35,40,6,4,0,0,3,0,2,0,22,17,0,21,1,3,2,0,11,10,3,4,7,2,2,79,0,0,0.9,0.533333333,1,1,25.33333333,1,0.6667,false
    0,0,0,0,0,0,0,0,1,2,2,4,8,1,1,7,9,0,0,0,0,0,2,0,0,2,2,0,0,1,22,26,8,4,2,0,2,2,1,0,21,9,2,20,1,22,26,8,4,2,0,2,2,1,0,21,9,2,20,1,2,2,0,10,9,1,1,9,1,1,36,0,0,0.947368421,0.625,1,1,16,1,0.5,false
    0,0,0,0,0,0,0,0,1,1,1,5,7,3,3,7,9,0,0.390244,16,0,0,2,0.390244,16,2,2,0,0,1,25,45,6,4,0,0,2,0,1,0,21,14,0,20,1,25,45,6,4,0,0,2,0,1,0,21,14,0,20,1,2,2,0,11,9,1,3,8,1,2,65,0,0,0.947368421,0.625,0,0,31.5,1,0.5,false
    0.245833,1,7,1,0.257426,0.282051,26,22,1,2,2,15,12,2,2,15,20,0,0.111111,10,5,0,2,0.111111,10,2,2,0,0,1,80,101,13,4,7,0,5,6,1,0,24,27,6,20,1,80,101,13,4,7,0,5,6,1,0,24,27,6,20,1,5,2,0,15,24,10,2,13,1,1.071428571,159,0,0,0.818181818,0.72,0,0,29.4,1,0.8,false
    0,0,0,0,0,0,0,0,1,5,5,21,6,1,1,3,8,0,0.047619,4,0,0,3,0.047619,4,2,2,0,0,1,80,103,7,5,1,1,5,1,2,0,24,42,1,21,1,80,103,7,5,1,1,5,1,2,0,24,42,1,21,1,5,2,0,7,20,4,1,6,2,0.5,155,0,0,0.818181818,0.366666667,0,0,29.8,10,3.8,false
    0,0,0,0,0,0,0,0,1,4,4,9,9,2,1,8,11,0.666667,0.379747,30,16,2,1,0.379747,30,2,2,0,0,1,49,79,10,4,4,0,3,0,2,0,22,20,0,21,1,49,79,10,4,4,0,3,0,2,0,22,20,0,21,1,3,2,0,11,15,1,2,10,2,0.875,132,0,2,0.9,0.555555556,1,3,41.66666667,1,0.6667,false
    0,0,0,0,0,0,0,0,1,3,3,7,10,1,1,10,12,0.5,0.219512,9,4,1,1,0.219512,9,2,2,0,0,1,32,46,6,4,0,0,2,0,1,0,21,17,0,20,1,32,46,6,4,0,0,2,0,1,0,21,17,0,20,1,2,2,0,12,19,1,1,11,1,2,89,0,0,0.947368421,0.625,1,1,43.5,1,0.5,false
    0,0,0,0,0,0,0,0,1,2,2,5,6,1,1,6,8,0.5,0.424242,14,7,1,1,0.424242,14,2,2,0,0,1,19,37,6,4,0,0,2,0,1,0,21,12,0,20,1,19,37,6,4,0,0,2,0,1,0,21,12,0,20,1,2,2,0,8,8,1,1,7,1,2,50,0,0,0.947368421,0.625,1,1,24,1,0.5,false
    0.12854,1,7,1,0.137566,0.174603,26,22,1,2,2,28,13,3,3,21,27,0.5,0.230769,39,17,1,1,0.230769,39,2,2,0,0,1,130,189,13,5,7,1,6,6,1,0,25,56,6,20,1,130,189,13,5,7,1,6,6,1,0,25,56,6,20,1,6,2,0,17,38,15,3,14,1,1.114285714,283,0,0,0.782608696,0.611111111,0,0,45,1,0.8333,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,3,0,0,0,0,0,2,0,0,2,2,0,0,1,6,8,7,5,1,1,2,1,1,0,21,2,1,20,1,6,8,7,5,1,1,2,1,1,0,21,2,1,20,1,2,2,0,4,3,1,3,1,1,1,10,0,0,0.947368421,0.75,0,0,3.5,1,0.5,false
    0,0,0,0,0,0,0,0,1,1,1,3,7,1,3,5,7,0,0,0,0,0,2,0,0,2,3,0,0,2,15,18,127,4,1,0,2,1,1,0,21,6,121,20,1,15,18,127,4,1,0,2,1,1,0,21,6,121,20,1,2,2,0,9,7,1,1,8,1,1,28,0,0,0.947368421,0.625,1,1,12.5,1,0.5,false
    0,0,0,0,0,0,0,0,0,1,1,3,5,2,2,3,5,0,0,0,0,0,2,0,0,2,2,0,0,1,12,14,7,5,1,1,2,1,1,0,21,4,1,20,1,12,14,7,5,1,1,2,1,1,0,21,4,1,20,1,2,2,0,8,5,1,2,6,1,1,19,0,0,0.947368421,0.666666667,0,0,8,1,0.5,false
    0,0,0,0,0,0,0,0,1,1,1,3,5,1,1,4,6,0,0,0,0,0,2,0,0,2,2,0,0,1,15,16,6,4,0,0,2,0,1,0,21,8,0,20,1,15,16,6,4,0,0,2,0,1,0,21,8,0,20,1,2,2,0,7,6,1,1,6,1,2,28,0,0,0.947368421,0.625,1,1,13,1,0.5,false
    0,0,0,0,0,0,0,0,1,1,1,3,4,2,2,3,5,0,0.0769231,1,0,0,3,0.0769231,1,2,2,0,0,1,12,14,7,4,1,0,2,0,2,0,21,5,0,21,1,12,14,7,4,1,0,2,0,2,0,21,5,0,21,1,2,2,0,7,5,1,2,5,2,1,22,0,0,0.947368421,0.625,1,1,9.5,1,0.5,false
    0,0,0,0,0,0,0,0,1,4,4,14,8,1,1,6,8,0,0.184615,12,0,0,3,0.184615,12,2,3,0,0,2,53,73,126,4,0,0,2,0,2,0,21,29,120,21,1,53,73,126,4,0,0,2,0,2,0,21,29,120,21,1,2,2,0,10,9,1,1,9,2,2,107,0,0,0.947368421,0.625,2,2,52.5,1,0.5,false
    0,0,0,0,0,0,0,0,1,1,1,3,5,1,1,4,6,0.5,0.25,5,5,1,1,0.25,5,2,2,0,0,1,15,19,6,4,0,0,2,0,1,0,21,7,0,20,1,15,19,6,4,0,0,2,0,1,0,21,7,0,20,1,2,2,0,7,6,1,1,6,1,2,36,0,0,0.947368421,0.625,1,1,17,1,0.5,false
    0,0,0,0,0,0,0,0,1,1,1,3,5,1,1,5,7,0,0.2,3,0,0,2,0.2,3,2,2,0,0,1,12,18,6,4,0,0,2,0,1,0,21,5,0,20,1,12,18,6,4,0,0,2,0,1,0,21,5,0,20,1,2,2,0,7,7,1,1,6,1,2,30,0,0,0.947368421,0.625,1,1,14,1,0.5,false
    0,0,0,0,0,0,0,0,1,4,4,16,11,1,1,12,14,0,0.242424,24,0,0,2,0.242424,24,2,2,0,0,1,75,115,6,4,0,0,2,0,1,0,21,52,0,20,1,75,115,6,4,0,0,2,0,1,0,21,52,0,20,1,2,2,0,12,22,1,1,11,1,2,186,0,0,0.947368421,0.625,1,2,92,1,0.5,false
    0,0,0,0,0,0,0,0,1,2,2,10,7,8,8,6,12,0.666667,0.425,34,29,4,2,0.425,34,2,3,0,0,2,46,89,9,7,3,3,6,0,5,0,25,21,0,24,1,46,89,9,7,3,3,6,0,5,0,25,21,0,24,1,6,2,0,16,14,3,8,8,5,0.666666667,93,1,0,0.782608696,0.444444444,0,0,14,1,0.8333,false
    0,0,0,0,0,0,0,0,1,5,3,13,9,1,1,10,13,0.5,0.394737,30,22,1,1,0.394737,30,2,2,0,0,1,46,86,7,4,1,0,3,1,1,0,22,25,1,20,1,46,86,7,4,1,0,3,1,1,0,22,25,1,20,1,3,2,0,11,13,3,1,10,1,1,102,0,0,0.9,0.444444444,1,1,32.66666667,6,2.3333,false
    0.174342,1,5,1,0.130952,0.151515,11,10,1,5,3,21,9,1,5,16,21,0,0.0140845,1,0,0,2,0.0140845,1,2,3,0,0,2,70,84,128,4,2,0,5,2,1,0,24,42,122,20,1,70,84,128,4,2,0,5,2,1,0,24,42,122,20,1,5,2,0,11,33,6,1,10,1,0.625,204,0,0,0.818181818,0.433333333,1,1,39.4,1,0.8,false
    0,0,0,0,0,0,0,0,1,2,2,5,7,2,2,7,9,1,0.510204,25,19,2,0,0.510204,25,2,2,0,0,1,24,50,7,4,1,0,2,1,1,0,21,8,1,20,1,24,50,7,4,1,0,2,1,1,0,21,8,1,20,1,2,2,0,10,9,1,2,8,1,2,40,0,0,0.947368421,0.6,1,2,18.5,1,0.5,false
    0,0,0,0,0,0,0,0,1,3,3,12,8,1,2,5,7,0.5,0.113208,6,3,1,1,0.113208,6,2,3,0,0,2,47,60,127,4,1,0,2,1,1,0,21,26,121,20,1,47,60,127,4,1,0,2,1,1,0,21,26,121,20,1,2,2,0,10,7,1,1,9,1,1,80,0,0,0.947368421,0.625,1,1,38.5,1,0.5,false
    0,0,0,0,0,0,0,0,1,1,1,8,4,2,2,8,15,0.833333,0.516667,31,31,5,1,0.516667,31,2,3,0,0,1,29,56,12,25,0,2,7,0,5,1,59,9,2,43,7,29,56,12,25,0,2,7,0,5,1,59,9,2,43,7,7,2,0,6,18,21,2,4,5,2,63,0,0,0.888888889,0.4,0,0,8,2,1,false
    0,0,0,0,0,0,0,0,1,3,3,38,3,7,10,0,24,0.695652,0.620939,172,157,16,7,0.613475,173,0,0,0,0,0,105,265,6,6,6,6,24,0,22,2,24,39,0,22,2,109,269,6,6,6,6,25,0,23,2,25,39,0,23,2,26,1,0,10,38,311,7,3,23,0.873333333,177,1,1,0,0.16,0,0,5.576923077,3,1.1923,false
